ID,plane,src,dest,flightnr,callsign,start,endTime
567,567,QCO,,,2GGGT,1662969211,1662969211
568,568,MAN,BOJ,BY2130,TOM2EK,1662969208,1662973612
569,569,FRA,BUD,LH1336,DLH4EK,1662969209,1662970895
570,570,VIE,WAW,LO224,LOT4LJ,1662969210,1662972892
571,571,BUD,FRA,LH1335,DLH3WR,1662969208,1662973612
572,572,QEG,,,,1662969195,1662969195
573,573,UHE,,,OKNGB,1662969210,1662969210
574,574,IST,SZG,TK1381,THY7UQ,1662969208,1662971836
575,575,KSC,,,OMKLW,1662969206,1662969206
576,576,DTM,KTW,FR6893,RYR27XA,1662969209,1662970392
577,577,CRL,BUD,FR8416,RYR2XZ,1662969209,1662971099
578,578,AYT,MUC,PC5031,PGT5031,1662969208,1662973362
579,579,IST,SFO,,THY73G,1662969210,1662969210
580,580,RMF,BRQ,QS2519,TVS2519,1662969208,1662969860
581,581,IST,CPH,TK1783,THY1KB,1662969210,1662973610
582,582,KVA,FRA,DE1737,CFG2WM,1662969208,1662973613
583,583,CPH,ATH,SK777,SAS68R,1662969210,1662973613
584,584,QEW,PZY,,OEDAF,1662969208,1662969208
585,585,AYT,STN,PC1821,PGT77H,1662969210,1662973612
586,586,PZY,,,OMKLO,1662969206,1662969206
587,587,PRG,OSR,,CAA58,1662969208,1662969208
588,588,,,,SQF2718,1662969207,1662969207
589,589,,,,,1662969193,1662969193
590,590,IST,GVA,TK1917,THY7RB,1662969209,1662973613
591,591,KGS,HAJ,X3373,TUI373,1662969210,1662973613
592,592,OSR,HRG,QS1340,TVS7LR,1662969191,1662973612
593,593,MLA,POZ,FR5227,RYR9HF,1662969208,1662971523
594,594,BER,TZL,W64276,WZZ102H,1662969208,1662970670
595,595,KTW,FCO,C3319,TDR319,1662969209,1662973611
596,596,BER,TLV,U25831,EJU14ZM,1662969207,1662973614
597,597,BEG,ZRH,LX1413,SWR12PK,1662969210,1662973611
598,598,TLV,MUC,LH683,DLH683,1662969210,1662973104
599,599,RHO,POZ,GQ2140,SEH2140,1662969207,1662971792
600,600,WMI,PSR,FR4260,RYR6BD,1662969207,1662972938
601,601,SVG,LCA,DK1048,VKG1048,1662969207,1662973612
602,602,SAW,AMS,PC1251,PGT36H,1662969210,1662973613
603,603,VIE,BEG,OS735,AUA735,1662969208,1662970961
604,604,ZRH,OSI,SAZ51,SAZ51,1662969207,1662969207
605,605,SAW,STN,TK7798,THY8XK,1662969210,1662973614
606,606,POZ,,,SPRRR,1662969210,1662969210
607,607,MAN,DLM,LS1711,EXS48GU,1662969210,1662973614
608,608,LJU,BEG,MDF34,MDF034,1662969206,1662970475
609,609,RIX,VIE,FR7294,RYR7294,1662969206,1662971143
610,610,KTW,KVA,RR3775,RYS3775,1662969206,1662973612
611,611,BUD,OTP,RO232,ROT232K,1662969210,1662973614
612,612,DUB,PFO,FR3332,RYR6MA,1662969210,1662973612
613,613,CDG,KRK,U23815,EJU75QC,1662969210,1662970488
614,614,BUD,IST,TK1036,THY1UC,1662969210,1662973613
615,615,BGY,BUD,FR8412,RYR1SH,1662969210,1662969335
616,616,BUD,ZRH,LX2251,SWR225W,1662969202,1662973611
617,617,BUD,DUS,EW9785,EWG7CU,1662969210,1662973612
618,618,CAI,LHR,BA401,BAW401,1662969210,1662973613
619,619,AMS,MJT,CD117,CND117,1662969210,1662973581
620,620,TIA,POZ,RR5118,RYS5118,1662969209,1662973614
621,621,RHO,WRO,,ENT55PM,1662969210,1662969210
622,622,DUS,AYT,XQ181,SXS62E,1662969209,1662973612
623,623,ZTH,PRG,QS1119,TVS4KM,1662969210,1662973307
624,624,GOT,LCA,DK1792,VKG1792,1662969210,1662973612
625,625,BER,CLJ,W63358,WZZ6091,1662969210,1662971876
626,626,LIN,,,QAV25B,1662969209,1662969209
627,627,LAX,IST,,THY12E,1662969208,1662969208
628,628,CRL,KRK,,N143QS,1662969206,1662969206
629,629,WAW,DBV,LO563,LOT563,1662969208,1662972979
630,630,AOK,BLL,GQ5513,SEH5513,1662969208,1662975096
631,631,WIE,,,DUKE28,1662969210,1662969210
632,632,IST,VIE,TK1883,THY7LT,1662969210,1662971367
633,633,ATH,DUS,A3840,AEE9W,1662969208,1662973611
634,634,EDI,KRK,U26939,EZY6939,1662969208,1662970550
635,635,LGG,NQZ,3V875,TAY875,1662969208,1662975097
636,636,TIA,WAW,E47392,ENT7392,1662969210,1662972397
637,637,ESB,HAU,IFA1343,IFA1343,1662969210,1662975097
638,638,,,,AS50,1662969207,1662969207
639,639,IST,LAX,TK179,THY8MT,1662969208,1662975098
640,640,SAW,AMS,TK7768,THY22J,1662969209,1662973613
641,641,AYT,STR,PC5897,PGT5897,1662969210,1662973613
642,642,OTP,VIE,OS782,AUA782,1662969209,1662972471
643,643,BEY,LHR,ME201,MEA201,1662969210,1662973613
644,644,ASR,,,TUAF703,1662969210,1662969210
645,645,DOH,FRA,QR8223,QTR8223,1662969209,1662973613
646,646,AYT,GDN,PC6271,PGT6271,1662969210,1662971970
647,647,IST,BRE,TK1331,THY62RX,1662969210,1662973613
648,648,ALA,STN,OZ793,AAR793,1662969210,1662973612
649,649,QEI,,,,1662969135,1662969135
650,650,SAW,STN,PC1169,PGT28T,1662969208,1662973612
651,651,SAW,ARN,PC1279,PGT1279,1662969208,1662973612
652,652,RIX,ARW,V35101,KRP5101,1662969207,1662969842
653,653,MAN,OTP,FR1271,RYR9532,1662969208,1662971901
654,654,,,,C25A,1662969208,1662969208
655,655,ZTH,TSR,A24313,AWG4313,1662969209,1662972390
656,656,TSR,FKB,W63545,WZZ106B,1662969210,1662973614
657,657,IST,HEL,TK1761,THY1EU,1662969208,1662973612
658,658,DEB,,,HAENM,1662969209,1662969209
659,659,BUS,TLL,GW5912,GJT5912,1662969209,1662973613
660,660,TLL,TIV,MYX555,MYX555,1662969210,1662973613
661,661,BAH,LEJ,3S303,BOX303,1662969209,1666215693
662,662,RZE,,,ATCTEST,1662969162,1662969162
663,663,SAW,HAM,TK7882,THY9DM,1662969207,1662973614
664,664,AYT,VKO,,THY3TX,1662969210,1662969210
665,665,RHO,GDN,3Z7475,TVP7475,1662969207,1662973613
666,666,AMS,SAW,PC1256,PGT33J,1662969210,1662973450
667,667,NCL,BOJ,LS599,EXS2AR,1662969209,1662972036
668,668,IST,IAD,,THY3EM,1662969208,1662969208
669,669,EDI,OTP,FR5614,RYR48DK,1662969210,1662971458
670,670,AYT,VKO,,THY7AK,1662969209,1662969209
671,671,TSR,,,ROF810,1662969207,1662969207
672,672,AYT,LED,TK1233,THY7MZ,1662969209,1662975097
673,673,AYT,KRK,RR7258,RYS7258,1662969210,1662972897
674,674,AYT,VKO,,THY8FQ,1662969207,1662969207
675,675,BOJ,WMI,FR3370,RYR3RU,1662969207,1662973434
676,676,AYT,VKO,TK3654,THY8ZE,1662969209,1662975097
677,677,SAW,CPH,TK7840,THY1HX,1662969209,1662973612
678,678,SAW,BER,TK7728,THY7EZ,1662969209,1662973613
679,679,AYT,KSC,ED9023,AXE9023,1662969208,1662971868
680,680,ARN,LCA,DK1632,VKG1632,1662969207,1662973614
681,681,VAR,DRS,SR7217,SDR71DN,1662969208,1662973611
682,682,MHZ,,,HOBO20,1662969206,1662969206
683,683,EWR,ATH,EK210,UAE210,1662969207,1662975096
684,684,CGN,SDF,5X222,UPS222,1662969211,1662969679
685,685,DXB,IAD,,UAE3MX,1662969211,1662969211
686,686,ORD,DUB,EI124,EIN124,1662969211,1662973614
687,687,LAX,LHR,UA923,UAL923,1662969211,1662975098
688,688,,,,GLF6,1662969203,1662969203
689,689,IAH,LHR,UA5,UAL5,1662969203,1662973612
690,690,DEL,ORD,UA713,UAL713,1662969203,1662973607
691,691,MIA,IST,TK78,THY9KC,1662969211,1662975096
692,692,ORD,DUB,UA980,UAL980,1662969211,1662973614
693,693,UIO,MIA,5X443,UPS443,1662969210,1662973613
694,694,LAX,LHR,,BAW28F,1662969203,1662969203
695,695,JFK,TLV,AA146,AAL146,1662969192,1662973613
696,696,BOG,MEX,VB193,VIV193,1662969209,1662973612
697,697,EWR,LHR,UA146,UAL146,1662969207,1662973612
698,698,MEX,BOG,VH475,VVC475,1662969209,1662973343
699,699,ORD,LHR,UA938,UAL938,1662969211,1663253375
700,700,MIA,LIM,LA2465,LPE2465,1662969209,1662975097
701,701,ATL,IST,TK32,THY32G,1662969203,1662973614
702,702,GYE,MIA,AA902,AAL902,1662969210,1662973612
703,703,JFK,LIM,LA2381,LPE2381,1662969210,1662975097
704,704,BOG,CUN,VB437,VIV437,1662969208,1662973607
705,705,MIA,BOG,5X440,UPS440,1662969209,1662971392
706,706,PTY,CCS,CM248,CMP248,1662969208,1662973115
707,707,BOG,MIA,M38478,LTG8478,1662969208,1662973612
708,708,SFO,SIN,UA1,UAL1,1662969211,1662973615
709,709,BOG,FRA,LH543,DLH543,1662969207,1662975099
710,710,JFK,ACC,DL156,DAL156,1662969207,1662975091
711,711,JFK,DSS,HC408,SZN408,1662969207,1662975091
712,712,SYD,YVR,AC34,ACA034,1662969203,1662973612
713,713,BNE,LAX,QF55,QFA55,1662969211,1662975098
714,714,SYD,LAX,DL40,DAL40,1662969203,1662975099
715,715,VVO,,,N90815,1662969191,1662969191
716,716,UUS,VVO,S76224,SBI6224,1662969210,1662973564
717,717,CTS,KIX,NH1718,ANA1718,1662969209,1662975095
718,718,HKD,OKD,JL2752,JAL2752,1662969208,1662970372
719,719,RIS,OKD,JL2884,JAL2884,1662969155,1662969155
720,720,NGO,CTS,BC765,SKY765,1662969209,1662969389
721,721,CTS,,,,1662969160,1662969160
722,722,SDJ,CTS,NH1229,ANA1229,1662969209,1662969773
723,723,CTS,ITM,NH778,ANA778,1662969200,1662973614
724,724,ITM,CTS,JL2009,JAL2009,1662969209,1662969858
725,725,HND,CTS,JL521,JAL521,1662969209,1662969818
726,726,KIX,CTS,JL2505,JAL2505,1662969209,1662969857
727,727,OKD,KUH,JL2869,JAL2869,1662969209,1662970665
728,728,AKJ,HND,JL556,JAL556,1662969209,1662973613
729,729,MMB,NGO,NH328,ANA328,1662969209,1662973614
730,730,OBO,,,JA011C,1662969209,1662969209
731,731,CTS,SHB,NH4885,,1662969211,1662969383
732,732,OGG,LAX,DL448,DAL448,1662969211,1662975095
733,733,HNL,PDX,8C6701,ATN6701,1662969207,1662975091
734,734,HNL,SLC,DL347,DAL347,1662969207,1664276135
735,735,HNL,DEN,UA383,UAL383,1662969207,1662975097
736,736,GRU,DXB,EK262,UAE262,1662969207,1664390707
737,737,DOH,EDI,QR29,QTR50B,1662969210,1662975098
738,738,,,,B752,1662969210,1662969210
739,739,IKA,IST,EP512,IRC512,1662969210,1662972891
740,740,EBL,FRA,IA231,IAW231,1662969210,1662975096
741,741,DXB,CPH,EK151,UAE2F,1662969210,1662975097
742,742,IST,KCM,TK2200,THY7CF,1662969203,1662969391
743,743,DXB,PRG,EK139,UAE5DC,1662969210,1662975096
744,744,IST,GZT,TK2224,THY6GR,1662969203,1662970669
745,745,DOH,BER,QR81,QTR6A,1662969210,1662975097
746,746,IST,ALA,TK6530,THY6530,1662969210,1662975099
747,747,LGG,DOH,QR8172,QTR21L,1662969211,1662975097
748,748,IST,MSR,TK2694,THY1VH,1662969207,1662971339
749,749,EVN,LCA,W64550,WZZ4550,1662969204,1662973613
750,750,ESB,EBL,PC1704,PGT1704,1662969207,1662973545
751,751,MSQ,AYT,B28191,BRU8191,1662969203,1662973612
752,752,IST,YKO,TK2670,THY9VB,1662969207,1662971875
753,753,DEL,WAW,LO72,LOT72,1662969210,1662975097
754,754,DXB,CDG,EK73,UAE73,1662969210,1662975096
755,755,IST,ALA,TK6268,THY6268,1662969210,1662975097
756,756,,,,H25B,1662969209,1662969209
757,757,DOH,MAN,QR27,QTR58R,1662969210,1662975096
758,758,DXB,BRU,EK183,UAE33LR,1662969210,1662975097
759,759,KWI,MUC,KU173,KAC173,1662969207,1662975096
760,760,DXB,FRA,EK45,UAE98YM,1662969207,1662975097
761,761,KSY,ESB,TK7639,THY93F,1662969210,1662972058
762,762,DXB,DUS,EK55,UAE3PW,1662969210,1662975096
763,763,ERZ,ESB,TK7071,THY4DJ,1662969207,1662971914
764,764,IST,OGU,TK2848,THY1YT,1662969207,1662969855
765,765,HYD,LHR,BA276,BAW276,1662969210,1662975096
766,766,DXB,HAM,EK59,UAE78TE,1662969203,1662975095
767,767,MNL,IST,TK265,THY265,1662969208,1662973614
768,768,ALA,VIE,,T7VIP1,1662969210,1662969210
769,769,TLV,BUS,6H883,ISR883,1662969210,1662970667
770,770,NQZ,WAW,LO196,LOT196,1662969209,1662975096
771,771,IST,TAS,TK366,THY366,1662969209,1662975097
772,772,DOH,CDG,QR39,QTR18X,1662969203,1662975096
773,773,TJK,VAN,TK3190,THY3190,1662969207,1662971459
774,774,AYT,DME,YC9302,LLM9302,1662969208,1662975095
775,775,KWI,TZX,J9313,JZR313,1662969208,1662969855
776,776,DAC,IST,TK713,THY713,1662969207,1662973613
777,777,AUH,YYZ,EY141,ETD141,1662969207,1662975098
778,778,DOH,DFW,QR729,QTR4C,1662969211,1670876870
779,779,DXB,ZRH,EK87,UAE87,1662969207,1662975097
780,780,SAW,TZX,PC2816,PGT39C,1662969208,1662969391
781,781,LEJ,SIN,3S530,BOX530,1662969208,1662975095
782,782,DOH,DUB,QR17,QTR39Q,1662969207,1662975096
783,783,DOH,AMS,QR273,QTR57Y,1662969207,1662975095
784,784,DXB,GVA,EK89,UAE83DG,1662969207,1662973613
785,785,DLM,VKO,ZF890,AZV890,1662969208,1662975096
786,786,DXB,LYS,EK81,UAE53MN,1662969211,1662973611
787,787,IKA,IST,QB2213,QSM2213,1662969208,1662973612
788,788,DXB,NCE,EK77,UAE1GP,1662969203,1662973613
789,789,DXB,ARN,EK157,UAE69DL,1662969203,1662975097
790,790,TAS,IST,TK369,THY369,1662969208,1662973614
791,791,HHN,GYD,7L7704,AZG7704,1662969203,1662971575
792,792,DXB,VCE,EK135,UAE135,1662969207,1662973613
793,793,GYD,ESB,J29003,AHY9003,1662969208,1662973525
794,794,ALA,AYT,KC915,KZR915,1662969208,1662973614
795,795,AYT,SVO,SU2149,AFL2149,1662969208,1662975096
796,796,IKA,IST,W5116,IRM116,1662969209,1662973613
797,797,ISB,MAN,R54491,JAV4491,1662969208,1662975096
798,798,AUH,FRA,EY901,ETD901,1662969211,1662975096
799,799,DOH,MUC,QR57,QTR60M,1662969211,1662975096
800,800,KWI,GVA,KU161,KAC161,1662969207,1662975096
801,801,SVO,AYT,SU2142,AFL2142,1662969209,1662973614
802,802,RMS,,,RCH118,1662969200,1662969200
803,803,DOH,ZRH,QR95,QTR34F,1662969207,1662975096
804,804,DXB,STN,EK65,UAE65,1662969207,1662975096
805,805,DOH,ARN,QR167,QTR167,1662969203,1662975097
806,806,DOH,BRU,QR193,QTR46Q,1662969211,1662975096
807,807,DOH,YUL,QR763,QTR763,1662969207,1662975097
808,808,DXB,MUC,EK49,UAE9CL,1662969206,1662975096
809,809,EBL,,,LATNIT61,1662969205,1662969205
810,810,AYT,VAN,XQ7614,SXS8X,1662969208,1662969856
811,811,DOH,IAH,QR713,QTR29Y,1662969207,1662975097
812,812,AYT,MSQ,B28106,BRU8106,1662969209,1662975097
813,813,SAW,NQZ,PC228,PGT228,1662969208,1662975097
814,814,DXB,RIX,BT792,BTI792,1662969209,1662975098
815,815,DXB,VIE,EK127,UAE40NA,1662969207,1662975095
816,816,FRU,IST,TK345,THY345,1662969208,1662973613
817,817,MXP,AUH,EY968,ETD968,1662969207,1662975098
818,818,DOH,MXP,QR127,QTR56N,1662969210,1662973613
819,819,DOH,LHR,QR3,QTR69L,1662969210,1662975096
820,820,DOH,WAW,QR259,QTR59H,1662969207,1662975096
821,821,DOH,OTP,QR221,QTR65P,1662969211,1662973613
822,822,,,,TCS11,1662969209,1662969209
823,823,EBL,IST,IF227,FBA227,1662969210,1662969851
824,824,AER,EVN,A4829,AZO829,1662969209,1662969858
825,825,DOH,ATL,QR755,QTR43H,1662969210,1662975096
826,826,,,,GLF5,1662969160,1662969160
827,827,SCO,IST,KC7625,KZR7625,1662969209,1662973614
828,828,FEG,IST,HY277,UZB277,1662969209,1662973613
829,829,MRV,EVN,SU6933,SDM6933,1662969209,1662969707
830,830,EVN,ALP,6Q456,SAW456,1662969210,1662975096
831,831,LGG,,NJ9004,RCR9004,1662969209,1662975096
832,832,LUX,CGO,CV4481,CLX4481,1662969211,1662975094
833,833,DXB,SJJ,FZ761,FDB9GH,1662969208,1662973613
834,834,TBS,IST,TK379,THY8JT,1662969205,1662973613
835,835,NAJ,VKO,UT764,UTA764,1662969210,1662975097
836,836,SVO,EVN,SU1860,AFL1860,1662969210,1662971474
837,837,DXB,BEG,FZ1745,FDB9YD,1662969209,1662973613
838,838,ALA,AYT,TK3055,THY3055,1662969209,1662973612
839,839,TLV,DME,LY611,ELY611,1662969208,1662975097
840,840,SDQ,EWR,B61004,JBU1004,1662969209,1662973603
841,841,STI,BOS,B6924,JBU924,1662969209,1662973615
842,842,STI,JFK,B62636,JBU2636,1662969208,1662970499
843,843,GRU,ORD,UA844,UAL844,1662969207,1662973615
844,844,SJU,ATL,F9101,FFT101,1662969208,1662973613
845,845,MEM,VCP,FX42,FDX42,1662969210,1662970642
846,846,GIG,MIA,AA904,AAL904P,1662969208,1662973613
847,847,SJU,JFK,B61904,JBU1904,1662969203,1662973607
848,848,SJU,MIA,M68140,AJT8140,1662969207,1662973613
849,849,STT,SJU,B6435,JBU435,1662969208,1662975094
850,850,SJU,MCO,F9105,FFT105,1662969208,1662973613
851,851,SJU,,,,1662969209,1662969209
852,852,GEO,YYZ,BW606,BWA606,1662969188,1662973612
853,853,BOG,CDG,AF429,AFR429,1662969193,1664276139
854,854,MAD,BOG,AV11,AVA011,1662969210,1662975098
855,855,KOA,DEN,UA1731,UAL1731,1662969211,1662975097
856,856,LIH,DEN,UA1685,UAL1685,1662969207,1662975098
857,857,HNL,DFW,AA102,AAL102,1662969207,1662975097
858,858,OGG,DFW,AA116,AAL116,1662969203,1662975097
859,859,CGO,HYN,KY8219,KNA8219,1662969209,1662969855
860,860,WUX,NNG,DR6566,RLH6566,1662969209,1662973607
861,861,PEK,SHA,CA1521,CCA1521,1662969209,1662971301
862,862,PVG,KMG,HO1099,DKH1099,1662969209,1662973611
863,863,DLC,HGH,MF8080,CXA8080,1662969207,1662969729
864,864,SZX,HGH,HU7393,CHH7393,1662969206,1662969219
865,865,HGH,ZUH,SC4996,CDG4996,1662969209,1662975096
866,866,HGH,CGQ,CA1723,CCA1723,1662969211,1662973611
867,867,SHA,HRB,MU6337,CES6337,1662969210,1662973615
868,868,PVG,CGQ,9C6511,CQH6511,1662969199,1662973611
869,869,PVG,WDS,9C8723,CQH8723,1662969209,1662972311
870,870,TAO,CAN,SC4675,CDG4675,1662969210,1662975091
871,871,TYN,SHA,MU2404,CES2404,1662969209,1662970560
872,872,SHA,XIY,MU2160,CES2160,1662969209,1662973611
873,873,KHN,SHA,MU5560,CES5560,1662969211,1662970666
874,874,PVG,HRB,9C8869,CQH8869,1662969207,1662973611
875,875,,,,GALX,1662969208,1662969208
876,876,TAO,SHA,SC4665,CDG4665,1662969209,1662969861
877,877,SWA,PVG,FM9502,CSH9502,1662969208,1662970527
878,878,YNT,SHA,SC4849,CDG4849,1662969209,1662969381
879,879,SHA,XMN,FM9373,CSH9373,1662969209,1662973613
880,880,CGQ,CAN,CZ6851,CSN6851,1662969210,1662975095
881,881,PVG,WEH,MU6563,CES6563,1662969203,1662969863
882,882,PVG,CSX,HO1071,DKH1071,1662969207,1662973611
883,883,JGS,PVG,MU5775,CES5775,1662969190,1662969859
884,884,WEH,NGB,GJ8696,CDC8696,1662969208,1662971075
885,885,SHE,PVG,MU5604,CES5604,1662969206,1662969849
886,886,HRB,PVG,9C8860,CQH8860,1662969211,1662973611
887,887,PVG,HRB,CZ6210,CSN6210,1662969209,1662973611
888,888,CSX,PVG,FM9398,CSH9398,1662969206,1662969275
889,889,SHE,XMN,MF8032,CXA8032,1662969210,1662973611
890,890,DLC,PVG,FM9192,CSH9192,1662969208,1662971251
891,891,SZX,PVG,ZH9511,CSZ9511,1662969202,1662969389
892,892,PVG,HKG,CX371,CPA371,1662969210,1663253373
893,893,XMN,SHE,CZ6518,CSN6518,1662969209,1662973615
894,894,PVG,HAK,HO1275,DKH1275,1662969209,1662975095
895,895,BOG,LHR,AV120,AVA120,1662969203,1662975095
896,896,HRB,PVG,HO1180,DKH1180,1662969207,1662973415
897,897,ORD,PVG,MU7052,CES7052,1662969207,1662969858
898,898,SHE,PVG,HO1184,DKH1184,1662969204,1662970655
899,899,NGB,WEH,GJ8695,CDC8695,1662969207,1662970547
900,900,PVG,ANC,CA8413,CAO8413,1662969207,1662975096
901,901,ICN,HKG,5X59,UPS59,1662969211,1663679518
902,902,KPO,CJU,LJ453,JNA453,1662969208,1662969862
903,903,GMP,CJU,7C125,JJA125,1662969208,1662969779
904,904,USN,CJU,BX8307,ABL8307,1662969208,1662969691
905,905,ICN,HKG,5Y8691,GTI8691,1662969210,1662975096
906,906,CEB,PUS,BX772,ABL772,1662969210,1662971792
907,907,GMP,CJU,LJ405,JNA405,1662969206,1662969394
908,908,GMP,CJU,OZ8971,AAR8971,1662969210,1662969857
909,909,CJU,PUS,BX8112,ABL8112,1662969181,1662972050
910,910,GMP,CJU,KE1249,KAL1249,1662969210,1662969278
911,911,CJU,GMP,KE1254,KAL1254,1662969210,1662972980
