ICAOaddr,Lat,Lon,Heading,Alt,Speed,Squawk,Tailnr,Type,Reg,unk0,Src,Dest,Flightnr,unk1,unk2,Callsign,unk3,Airline
"3D2243",53.55,8.61,192,1700,101,"7000","T-MLAT1","C172","D-ELFN",1618580022,"FCN","","",0,0,"DELFN",0,""
"3D2AB0",52.54,9.37,33,1700,118,"7000","T-EDLI94","A210","D-EOKM",1618580036,"HAJ","","",0,0,"DEOKM",0,""
"40522B",53.08,-2.40,73,1700,87,"7000","T-MLAT1","C172","G-NWFC",1618580018,"","","",0,0,"GNWFC",0,""
"404CDE",51.22,0.32,123,1700,97,"1731","T-MLAT1","P28A","G-CDEF",1618580029,"BQH","","",0,704,"GCDEF",0,""
"403197",51.71,-0.27,280,1700,96,"5022","T-MLAT1","P28A","G-KIKI",1618580034,"QEE","","",0,0,"GKIKI",0,""
"3FF92A",51.94,7.39,66,1700,68,"7000","F-EDLW1","","",1618580036,"","","",0,0,"DMMBP",0,""
"3D22CF",51.67,7.54,80,1700,110,"7000","T-MLAT1","P28A","D-ELKX",1618580022,"","","",0,0,"DELKX",0,""
"403B93",51.61,-2.08,281,1700,143,"7000","T-MLAT1","P28U","G-BWMI",1618580031,"","","",0,-704,"GBWMI",0,""
"3D2A9D",53.56,10.21,344,1700,70,"4672","T-MLAT1","","D-EOJT",1618580034,"ERF","","",0,0,"DEOJT",0,""
"400FBE",51.21,0.66,54,1699,169,"7000","T-MLAT1","DA40","G-OCCG",1618580030,"ESH","","",0,0,"GOCCG",0,""
"407365",51.41,-1.52,182,1699,90,"7000","T-MLAT1","C42","G-CKGS",1618579950,"","","",0,0,"GCKGS",0,""
"3D3367",49.99,11.65,74,1689,65,"0000","T-FLRM1","DV20","D-ERSH",1618580028,"","","",0,704,"DERSH",0,""
"400D04",50.89,-0.29,355,1688,80,"0000","T-MLAT1","DA42","G-JKMI",1618580036,"ESH","","",0,512,"GJKMI",0,""
"484E7E",52.26,6.28,71,1675,104,"7000","T-MLAT1","C172","PH-TGV",1618580016,"","","",0,0,"PHTGV",0,""
"43EA47",51.38,-2.84,84,1675,176,"7243","F-EGDY3","BE20","M-CDMS",1618580033,"BWF","BRS","VSB2",0,-1152,"VSB02",0,"VSB"
"44CC21",51.03,3.99,194,1675,85,"2000","T-EBBR297","DV20","OO-SAA",1618580033,"","","",0,0,"OOSAA",0,""
"3D0929",49.58,9.40,52,1650,70,"0000","T-FLRM1","TRIN","D-EBSJ",1618580034,"","","",0,-640,"DEBSJ",0,""
"3D1BA1",54.15,8.92,302,1650,135,"7000","T-ETNS9","","",1618580031,"QEX","","",0,0,"DEISF",0,""
"A12A3B",53.04,6.43,47,1625,102,"7001","T-MLAT1","SR22","N174YM",1618580024,"GRQ","","",0,0,"N174YM",0,""
"406A98",50.69,5.57,356,1625,112,"5150","F-EHBK1","PA34","G-OXFA",1618580037,"LGG","","",0,192,"GOXFA",0,"OXF"
"3FF1AC",50.96,6.83,61,1625,21,"7000","T-EDDK88","","D-MPMO",1618580033,"","","",0,0,"DMPMO",0,""
"40277B",52.00,-1.51,266,1625,93,"7000","F-EGTK3","C152","G-OWOW",1618580036,"","","",0,0,"GOWOW",0,""
"4019F8",52.06,-1.07,238,1625,112,"7000","T-MLAT1","AA5","G-BAJN",1618580036,"","","",0,320,"GBAJN",0,""
"48507C",53.32,2.24,103,1625,130,"4602","F-EGSH3","A139","PH-EUJ",1618580034,"HUY","","",0,0,"PHEUJ",0,"HNL"
"403523",52.12,-0.16,312,1625,69,"7000","F-EGTR2","FOX","G-BVAH",1618579962,"","","",0,0,"GBVAH",0,""
"781105",51.46,-0.64,89,1600,165,"3512","F-EGGW2","A333","B-8972",1618580034,"XMN","LHR","MU7197",0,-1024,"CES7197",0,"CES"
"300641",53.08,5.49,251,1600,70,"7000","T-EHKD113","P68","I-VICC",1618580030,"","","",0,0,"IVICC",0,""
"A9C8D6",51.83,-0.37,178,1600,138,"4675","T-MLAT1","P32R","N73BL",1618580036,"QEE","","",0,0,"N73BL",0,""
"3D0D71",53.97,9.48,22,1600,60,"7000","T-ETNS9","","",1618580022,"KEL","","",0,0,"DEDIN",0,""
"4849EB",52.53,5.88,173,1600,201,"7000","T-MLAT1","C172","PH-TWK",1618580018,"","","",0,0,"PHTWK",0,""
"406ED0",51.89,-2.17,81,1600,118,"7000","F-EGVN1","P28A","G-MOSH",1618580034,"GLO","","",0,704,"GMOSH",0,""
"3D2711",51.36,6.49,11,1600,100,"0000","T-MLAT1","P28A","D-ENAV",1618580018,"MGL","","",0,0,"DENAV",0,""
"3D1317",50.99,6.46,166,1600,103,"7000","T-EDDK88","DR40","D-EFMD",1618580035,"","","",0,0,"DEFMD",0,""
"4034A2",53.34,-3.49,309,1600,106,"7000","T-MLAT1","P28A","G-BTRS",1618580034,"","","",0,0,"GBTRS",0,""
"3D1435",51.04,6.78,282,1599,96,"7047","T-MLAT1","A210","D-EFXD",1618580031,"MGL","","",0,-1536,"DEFXD",0,"RWL"
"4074A6",51.06,-1.76,277,1599,197,"0033","T-MLAT1","C208","G-OJMP",1618580029,"","","",0,-2304,"GOJMP",0,""
"3EC23F",53.29,8.03,343,1575,81,"7000","F-EDWI3","RF5","D-KONF",1618580037,"","","",0,0,"DKONF",0,""
"403FC5",52.81,-0.76,183,1550,78,"7000","T-MLAT1","G109","G-BXXI",1618580035,"","","",0,384,"GBXXI",0,""
"401BB1",52.25,6.08,59,1550,108,"7000","T-MLAT1","C150","G-BCVH",1618580006,"","","",0,384,"GBCVH",0,""
"40152F",51.15,-0.69,267,1550,85,"7000","F-EGLK2","AR15","G-AREX",1618580031,"","","",0,768,"GAREX",0,""
"",51.56,-0.59,133,1550,159,"5746","F-EGVN1","LJ75","",1618580037,"","","",0,-64,"LJ75",0,""
"484CB7",52.24,4.60,58,1525,159,"1000","F-EHKD2","B737","PH-BGQ",1618580037,"OTP","AMS","KL1374",0,-640,"KLM38W",0,"KLM"
"485B1A",52.77,4.84,99,1525,55,"7000","F-EHKD2","TL30","PH-4S2",1618580036,"","","",0,-64,"PH4S2",0,""
"45B533",51.92,-0.65,74,1500,111,"4673","F-EGGW1","P68","OY-MIS",1618580033,"OXF","","",0,-128,"BIO03",0,"BIO"
"403E55",50.88,-1.09,53,1500,93,"3677","T-EGHH25","P28A","G-WARY",1618580033,"","","",0,0,"GWARY",0,""
"40676E",51.70,-2.56,41,1500,76,"7000","T-MLAT1","ULAC","G-CHGA",1618580028,"GLO","","",0,0,"GCHGA",0,""
"3D0E5B",53.33,8.01,123,1500,482,"7000","T-MLAT1","C172","D-EDRN",1618580034,"WVN","","",0,-768,"DEDRN",0,""
"40710D",52.04,-1.10,157,1500,118,"7000","T-MLAT1","EC20","G-WADD",1618580022,"","","",0,0,"GWADD",0,""
"401004",51.88,-4.81,272,1500,100,"7000","T-MLAT1","P28A","G-BABG",1618580014,"","","",0,0,"GBABG",0,""
"400BC1",51.84,0.63,200,1499,91,"7404","T-MLAT1","P68","G-RVRX",1618580028,"OXF","","",0,0,"RVR6RX",0,"RVR"
"3E5D2A",51.62,7.69,60,1482,71,"0000","T-FLRM1","SF25","D-KAMC",1618580034,"","","",0,-192,"DKAMC",0,""
"403C10",52.46,1.19,77,1475,100,"7000","T-MLAT1","","",1618580026,"","","",0,0,"GMZBN",0,""
"406723",52.01,-1.52,119,1475,62,"7000","T-MLAT1","EV97","G-LBAC",1618580026,"","","",0,0,"GLBAC",0,""
"404C21",51.72,-0.56,126,1475,96,"0013","F-EGGW2","P28A","G-CCZV",1618580037,"QEE","","",0,-384,"GCCZV",0,""
"404F68",51.09,-1.17,319,1450,69,"7011","T-EGHH25","C42","G-CDVI",1618580034,"BBP","","",0,0,"GCDVI",0,""
"406884",52.93,-0.28,185,1450,329,"0000","T-EGXJ24","EFOX","G-EFCG",1618580034,"","","",0,0,"GEFCG",0,""
"4069CF",50.85,0.02,168,1450,78,"7000","T-MLAT1","C42","G-CICF",1618580034,"","","",0,256,"GCICF",0,""
"402049",51.27,-1.56,188,1450,129,"7000","F-EGLK2","TOBA","G-BKIS",1618580037,"","","",0,-512,"GBKIS",0,""
"4036D5",52.81,-2.18,253,1450,92,"4572","T-EGBB228","C152","G-DACF",1618580030,"","","",0,320,"GDACF",0,""
"406DFA",51.51,-0.89,162,1425,86,"7000","F-EGLK2","EV97","G-GLSA",1618580024,"HYC","","",0,0,"GGLSA",0,""
"43C7E7",50.93,-2.62,138,1400,85,"4367","F-EGFF2","","",1618580032,"","","",0,1216,"WHE07",0,""
"400B17",53.43,-2.42,302,1400,92,"7364","T-MLAT1","P28A","G-ISHA",1618580019,"","","",0,0,"GISHA",0,""
"405A2D",51.90,-0.94,156,1400,84,"4520","T-MLAT1","R22","G-BMIZ",1618580023,"","","",0,0,"GBMIZ",0,"HLY"
"4049AF",53.63,-3.05,19,1400,68,"3641","F-EGNS1","RV6","G-CCJI",1618580034,"","","",0,0,"GCCJI",0,""
"4061FE",52.10,-2.16,196,1400,92,"7000","T-MLAT1","R44","G-CGGS",1618580025,"GLO","","",0,0,"GCGGS",0,""
"3D1244",53.14,8.35,310,1400,100,"7000","F-EDWI3","P28A","D-EFEA",1618580037,"","","",0,128,"DEFEA",0,""
"4046B6",53.03,-2.93,148,1400,131,"7000","T-MLAT1","P28A","G-UANT",1618580021,"BLK","","",0,0,"GUANT",0,""
"401827",50.65,-1.14,224,1399,64,"0000","T-MLAT1","P28A","G-AXJV",1618580035,"BBP","","",0,0,"GAXJV",0,""
"402182",51.68,0.29,209,1399,116,"7013","T-MLAT1","C150","G-TOML",1618580028,"","","",0,-1536,"GTOML",0,""
"3DDC7C",49.37,8.55,313,1375,96,"7000","T-ETIE90","","",1618580030,"","","",0,0,"DHDTC",0,""
"406C23",51.96,-1.34,130,1375,167,"7000","F-EGGW2","EV97","G-NILT",1618580037,"","","",0,0,"GNILT",0,""
"3E609D",51.15,6.50,152,1361,59,"7000","T-FLRM1","SF25","D-KBUB",1618580036,"","","",0,128,"DKBUB",0,""
"406526",53.59,-2.94,283,1342,324,"3644","T-MLAT1","C42","G-MPHY",1618580032,"","","",0,-64,"GMPHY",0,""
"A41944",53.49,7.26,355,1325,154,"7000","T-MLAT1","M20T","N363US",1618580036,"ESS","","",0,-320,"N363US",0,""
"4048C5",51.63,-1.41,0,1325,100,"0000","T-MLAT1","SKRA","G-OSKR",1618580030,"","","",0,0,"GOSKR",0,""
"40395D",52.04,-1.50,135,1325,72,"7000","T-MLAT1","ULAC","G-MYTY",1618580023,"","","",0,0,"GMYTY",0,""
"3D0A5D",52.29,9.03,325,1325,90,"7000","T-EDDV189","SR20","D-ECEF",1618580028,"","","",0,0,"DECEF",0,""
"40183B",52.03,0.11,101,1300,85,"7010","F-EGLC3","PUP","G-AXNR",1618580030,"","","",0,-384,"GAXNR",0,""
"407840",50.76,0.15,52,1300,94,"7000","F-EGKA1","TL20","G-DBSB",1618580037,"","","",0,0,"GDBSB",0,""
"3951EB",51.31,4.94,313,1300,100,"2000","T-MLAT1","DA40","F-GUPL",1618580038,"","","",0,0,"FGUPL",0,""
"402941",52.03,0.72,30,1300,86,"4506","T-MLAT1","C152","G-BNRL",1618580036,"","","",0,0,"GBNRL",0,""
"3FEECC",53.61,9.58,176,1300,117,"7000","T-MLAT1","","D-MZKA",1618580002,"","","",0,-256,"DMGDH",0,""
"394DF2",50.71,2.97,235,1300,90,"7000","F-EBOS1","DR40","F-GTPS",1618580035,"","","",0,-128,"FGTPS",0,""
"AADE1C",49.96,8.10,76,1275,87,"7000","F-EDDF6","P210","N8KR",1618579970,"QEZ","","",0,-448,"N8KR",0,""
"45B5D3",53.17,-5.47,214,1275,109,"0431","F-EIDW3","P68","OY-MNS",1618580035,"","","",0,-128,"BIO05",0,"BIO"
"471F81",52.32,13.37,68,1275,130,"4533","F-EDDT1","A320","HA-LYF",1618580037,"KIV","BER","W66903",0,-640,"WZZ6906",0,"WZZ"
"3DDC04",51.46,7.43,45,1266,111,"0000","T-FLRM1","EC45","D-HDOM",1618580034,"","","",0,-192,"DHDOM",0,""
"3D43BC",51.47,7.51,217,1250,112,"1346","T-MLAT1","P28R","D-EXXC",1618579986,"BRE","","",0,-640,"RWL2735",0,"RWL"
"4028E5",51.85,-0.82,135,1250,84,"7000","F-EGGW2","C152","G-BNKI",1618580037,"","","",0,-192,"GBNKI",0,""
"38F21C",48.90,1.84,289,1250,118,"7000","F-LFPT2","VL3","F-JGKE",1618580037,"","","",0,0,"FJGKE",0,""
"3FEDA9",49.69,9.18,271,1225,32,"0000","T-ETIE50","C42","D-MILT",1618580029,"","","",0,0,"DMILT",0,""
"440589",51.13,-0.32,77,1225,136,"5776","F-EGLC3","A319","OE-LQM",1618580034,"MXP","LGW","U28198",0,-768,"EJU37EZ",0,"EZY"
"40486D",53.92,-0.39,37,1225,65,"7000","F-EGNJ2","EV97","G-PROW",1618580023,"","","",0,192,"GPROW",0,""
"401B3B",50.81,-4.40,258,1200,103,"7000","F-EGHD3","FA24","G-BCBL",1618579970,"","","",0,0,"GBCBL",0,""
"404104",49.33,-2.38,302,1200,115,"3626","T-MLAT1","P28A","G-GFTA",1618580029,"ACI","","",0,0,"GGFTA",0,""
"404F8B",53.52,-3.01,240,1200,66,"7000","F-EGNS1","C42","G-CDYT",1618580036,"","","",0,0,"GCDYT",0,""
"",51.38,5.30,32,1200,167,"6252","F-EDKA3","PRM1","",1618580035,"","","",0,-832,"PRM1",0,""
"407AF6",53.12,-1.61,341,1200,140,"0020","T-MLAT1","A109","G-DRLA",1618580014,"EMA","","",0,384,"HLE54",0,""
"200000",50.18,8.75,192,1200,120,"7000","T-MLAT1","","",1618579958,"","","",0,0,"ID",0,""
"395B5C",48.72,6.21,164,1177,2,"7000","T-FLRM1","WT9","F-JBCU",1618579985,"","","",0,0,"FJBCU",0,""
"4069B7",51.69,-0.53,83,1175,210,"7000","T-EGWU139","SKRA","G-NJPG",1618580029,"QEE","","",0,0,"GNJPG",0,""
"4073D1",52.22,0.02,21,1175,36,"7000","F-EGLC3","EFOX","G-JBVP",1618580032,"","","",0,0,"GJBVP",0,""
"40361F",51.28,0.19,239,1175,101,"3767","F-EGLF1","P28A","G-BUIJ",1618580034,"RCS","","",0,-64,"GBUIJ",0,""
"407538",51.82,0.56,269,1175,111,"7013","T-MLAT1","NG5","G-NGAA",1618580026,"","","",0,-768,"GNGAA",0,""
"406116",53.48,-2.38,132,1175,82,"7000","T-EGCC616","C152","G-CGFG",1618580030,"","","",0,0,"GCGFG",0,""
"40197F",50.89,-0.14,82,1150,67,"7000","T-MLAT1","RF5","G-AZRM",1618580035,"ESH","","",0,384,"GAZRM",0,""
"39CFDC",48.70,2.00,214,1150,133,"3702","F-LFPT2","WT9","F-JUCW",1618580036,"TNF","","",0,320,"FJUCW",0,""
"407652",51.11,-2.20,190,1150,149,"7377","T-EGHH25","DA40","G-CTSX",1618580035,"BOH","","",0,0,"GCTSX",0,""
"4078F7",53.01,1.30,182,1125,149,"7415","F-EGXC1","A139","G-NHVN",1618580037,"NWI","DHR","NHX21",0,0,"NHX21",0,"NHX"
"404B1C",52.12,-0.18,312,1125,55,"7000","F-EGSC2","EV97","G-CCTH",1618580036,"","","",0,0,"GCCTH",0,""
"406F82",51.52,0.71,248,1100,121,"4575","T-MLAT1","P28A","G-CIZO",1618580032,"","","",0,0,"GCIZO",0,""
"4060AE",52.17,-1.96,66,1100,166,"7000","T-MLAT1","DIMO","G-OSFB",1618580034,"","","",0,0,"GOSFB",0,""
"484731",52.50,5.52,146,1100,158,"7000","T-EHKD113","C150","PH-SKF",1618580031,"LEY","","",0,0,"PHSKF",0,""
"407AE2",51.70,-0.37,171,1100,60,"7000","F-EGLK2","R44","G-ICEZ",1618580036,"QEE","","",0,-448,"GICEZ",0,""
"3D4101",49.98,8.66,309,1100,386,"4441","T-EDDF147","DV20","D-EWWF",1618580017,"QEF","","",0,0,"DEWWF",0,""
"3D0C3C",53.52,9.93,79,1100,81,"4673","T-MLAT1","C172","D-ECWQ",1618580036,"","","",0,0,"DECWQ",0,""
"40474E",52.35,1.43,89,1100,71,"3707","F-EGVJ1","P28A","G-EEGU",1618580032,"NWI","","",0,-896,"GEEGU",0,""
"38F0BC",50.65,4.51,286,1100,141,"7000","F-EBBR1","","",1618580037,"","","",0,0,"FJGJA",0,""
"406B76",50.77,-1.75,272,1100,44,"7377","T-EGHH25","G2CA","G-UMBL",1618580034,"","","",0,0,"GUMBL",0,""
"484BCE",51.49,5.25,289,1100,110,"5471","T-MLAT1","DR40","PH-NCD",1618580032,"","","",0,0,"PHNCD",0,""
"3D20F6",52.90,4.72,322,1100,166,"7000","T-EHKD113","M20P","D-EKSS",1618580021,"RTM","","",0,0,"DEKSS",0,""
"",50.74,7.20,107,1100,55,"7000","T-EDDK88","A210","",1618580034,"","","",0,0,"A210",0,""
"4043B8",51.56,-0.89,154,1100,98,"7000","T-MLAT1","P28A","G-BZIO",1618580032,"","","",0,-1408,"GBZIO",0,""
"44D1AF",51.57,3.69,301,1100,100,"2000","T-MLAT1","P28A","OO-TMO",1618580035,"","","",0,-64,"OOTMO",0,""
"4849A0",52.21,5.72,225,1100,110,"7000","T-MLAT1","DV20","PH-ACX",1618580030,"","","",0,-64,"PHACX",0,""
"44D1B2",51.27,4.56,83,1100,86,"2000","T-MLAT1","P28A","OO-TMR",1618580017,"","","",0,0,"OOTMR",0,""
"39D08B",48.73,2.02,75,1075,56,"4250","F-LFPT2","C172","F-HUEL",1618580037,"TNF","","",0,-448,"FHUEL",0,""
"3D1842",53.39,8.15,167,1075,96,"7000","T-MLAT1","KL07","D-EHLA",1618580036,"WVN","","",0,-448,"DEHLA",0,""
"",51.35,-2.46,269,1050,150,"0020","F-EGGD1","B429","",1618580033,"","","",0,64,"B429",0,""
"401127",50.01,-5.94,252,1050,148,"7000","F-EGHE3","DHC6","G-BIHO",1618580037,"LEQ","","",0,0,"GBIHO",0,"IOS"
"",50.59,-5.95,105,1050,130,"0023","F-EGHE3","S92","",1618580031,"","","",0,0,"S92",0,""
"4073C4",53.66,-2.60,327,1050,66,"7365","F-EGNO2","C42","G-ZOMB",1618580034,"","","",0,512,"GZOMB",0,""
"405F81",51.65,-2.41,51,1025,100,"0020","T-MLAT1","EC35","G-GWAC",1618580034,"","","",0,0,"HMED65",0,"RHD"
"3D05B4",49.77,10.51,297,1025,313,"7000","T-EDDN140","C172","D-EAKI",1618579970,"","","",0,0,"DEAKI",0,""
"401F4D",51.30,-0.55,192,1025,102,"7000","F-EGLF1","P28A","G-BIUY",1618580038,"","","",0,384,"GBIUY",0,"RHC"
"3D3245",52.30,10.59,270,1025,118,"0000","T-EDDF213","SR22","D-ERHD",1618580035,"","","",0,-64,"DERHD",0,""
"3FECDE",51.00,6.82,73,1025,70,"0000","F-EDDL2","CH60","D-MIPL",1618580036,"","","",0,0,"DMIPL",0,""
"4402E6",52.25,6.10,85,1000,113,"7000","T-EHLE245","SC7","OE-FDN",1618580035,"","","",0,832,"OEFDN",0,""
"44A593",51.32,3.34,33,1000,100,"0000","T-MLAT1","P28A","OO-ILS",1618579982,"","","",0,0,"OOILS",0,""
"3D2350",52.46,8.25,161,1000,132,"7000","F-EDDG2","","",1618580037,"","","",0,768,"DELPW",0,""
"DDE623",50.72,-2.24,152,980,88,"0000","T-FLRM1","TRIN","G-ATRG",1618580035,"","","",0,-384,"GATRG",0,""
"407997",50.76,-1.96,78,975,115,"7356","F-EGHH2","DA42","G-LHXC",1618580037,"BOH","","",0,-576,"GLHXC",0,""
"43C8E0",52.72,-2.97,11,975,70,"7422","T-EGNR1","","",1618580032,"","","",0,1536,"MARKHOR2",0,""
"404CDC",53.85,-1.21,248,975,88,"7004","F-EGXU1","E200","G-TWOO",1618580037,"","","",0,640,"GTWOO",0,""
"AA0D9B",48.71,6.24,349,975,84,"0000","F-LFSN1","BE24","N747LX",1618580031,"ENC","","",0,512,"",0,""
"44A7C2",51.34,3.16,67,975,106,"7000","F-EHWO3","MC10","OO-I06",1618580034,"","","",0,0,"OOI06",0,""
"403D60",52.92,-2.73,199,975,122,"7000","T-MLAT1","TOBA","G-BXLT",1618580032,"BLK","","",0,0,"GBXLT",0,""
"4079C7",51.94,-1.45,247,975,96,"7000","F-EGTK3","P28A","G-CLLR",1618580036,"OXF","","",0,-64,"GCLLR",0,""
"485FD8",52.12,5.14,162,975,92,"7000","T-EHSB157","P28A","PH-VHP",1618580028,"","","",0,0,"PHVHP",0,""
"401CDF",54.23,-1.21,70,954,3,"0000","T-FLRM1","PA25","G-BFEV",1618580035,"","","",0,0,"GBFEV",0,""
"4011AC",53.26,-2.85,337,950,123,"5050","F-EGNR5","C182","G-ZINC",1618580036,"","","",0,128,"GZINC",0,""
"",51.98,8.49,18,925,117,"7000","F-EDLW2","C25A","",1618579994,"","","",0,-512,"C25A",0,""
"4076C8",50.97,-0.44,258,925,113,"3751","F-EGLF1","R66","G-ICEL",1618580037,"","","",0,-64,"GICEL",0,""
"406142",50.89,-0.76,306,925,57,"7000","T-EGHH25","C172","G-HLOB",1618580034,"QUG","","",0,0,"GHLOB",0,""
"44A4D2",52.17,4.32,214,900,130,"7000","T-MLAT1","P28A","OO-IFR",1618580036,"","","",0,0,"OOIFR",0,""
"403E52",51.40,-3.30,27,900,74,"0000","T-MLAT1","P28A","G-WARO",1618580036,"CWL","","",0,0,"",0,""
"403FA5",52.59,-0.61,79,900,101,"3751","T-EGXJ24","P28A","G-RADI",1618580035,"NQT","","",0,0,"GRADI",0,""
"3E3D68",54.19,8.13,93,900,115,"7745","F-EDXP1","BN2P","D-IOLK",1618580031,"HGL","","",0,64,"DIOLK",0,"OFD"
"401C71",52.83,-1.75,267,900,126,"7000","T-MLAT1","P28A","G-TALG",1618580026,"","","",0,0,"GTALG",0,""
"3D1CF8",51.28,6.74,349,900,120,"7003","T-EDDK88","P28A","D-EJFK",1618580035,"","","",0,0,"DEJFK",0,""
"484B40",51.58,3.71,153,900,101,"7000","F-EHWO1","P28A","PH-SRP",1618580036,"","","",0,0,"PHSRP",0,""
"403060",52.06,-0.60,218,900,66,"7000","T-EGXJ24","P28A","G-BRTX",1618580035,"","","",0,0,"GBRTX",0,""
"4074BF",51.16,0.97,236,900,139,"0003","F-EGMH1","A169","G-KSSC",1618580037,"","","",0,-384,"HLE60",0,"PLC"
"3D3235",50.08,9.07,11,900,110,"7000","T-ETID150","A210","D-ERGN",1618580029,"","","",0,0,"DERGN",0,""
"3E7291",53.73,8.64,305,900,114,"7000","T-MLAT1","","D-KIOV",1618580022,"","","",0,-320,"DKIOV",0,""
"4040CC",51.64,-0.50,5,900,102,"0000","T-MLAT1","C82R","G-BYEM",1618580036,"","","",0,1536,"GBYEM",0,""
"4069D0",51.24,-1.58,206,900,106,"7000","T-EGDJ57","PNR4","G-CPPG",1618580002,"","","",0,-128,"012GCPPG",0,""
"4013E2",51.48,-0.84,65,900,60,"7000","T-MLAT1","CP65","G-AFZL",1618580036,"","","",0,0,"GAFZL",0,""
"48548E",52.34,4.74,18,875,126,"1000","F-EHVB1","E75L","PH-EXL",1618580036,"AMS","VIE","KL1843",0,1536,"KLM1843",0,"KLM"
"3D201E",52.19,9.99,73,850,0,"7000","T-EDDV138","DV20","D-EKKK",1618580032,"ZNO","","",0,0,"",0,""
"3FF266",51.31,13.54,296,850,23,"7000","F-EDDC2","C42","D-MUZY",1618580034,"","","",0,0,"DMUZY",0,""
"3D0565",52.21,9.88,254,850,68,"7000","T-EDDV138","DV20","D-EAHH",1618580024,"ZNO","","",0,0,"DEAHH",0,""
"3D04E6",49.50,11.12,93,850,244,"0000","T-EDDN280","C172","D-EACK",1618580038,"NUE","","",0,0,"",0,""
"398866",48.73,-3.48,280,825,106,"7000","T-MLAT1","DR40","F-HCDG",1618580036,"LAI","","",0,0,"FHCDG",0,""
"43C76F",51.41,-2.35,154,825,43,"1177","T-EGTG140","","",1618579994,"","","",0,0,"TALON30",0,""
"485755",53.11,6.18,207,800,100,"0000","T-MLAT1","ECHO","PH-4R1",1618580019,"","","",0,-384,"PH4R1",0,""
"3DDC53",52.63,13.45,148,800,139,"0000","T-EDDT52","EC35","D-HDRN",1618580035,"","","",0,0,"",0,"AMB"
"407B1E",50.88,-1.10,93,800,72,"3673","T-EGHH25","","",1618580033,"","","",0,0,"GCLWB",0,""
"40148C",51.49,-0.79,72,800,77,"7000","T-MLAT1","DH82","G-ANFM",1618580032,"","","",0,0,"GANFM",0,""
"401BBA",52.34,-0.29,236,800,46,"7000","T-EGXJ24","C150","G-HIVE",1618580034,"","","",0,0,"GHIVE",0,""
"406F50",51.98,-0.35,359,800,100,"4670","T-MLAT1","A109","GZ100",1618580017,"","","",0,192,"KRF43",0,"RFR"
"484B10",52.48,5.49,240,800,132,"7000","T-EHKD113","TAMP","PH-IIS",1618580032,"LEY","","",0,0,"PHIIS",0,"AIS"
"484735",51.59,4.60,302,800,62,"7000","T-EHGR24","C152","PH-ACH",1618580032,"","","",0,0,"PHACH",0,""
"407163",50.49,-4.67,258,775,73,"0000","F-EGHD3","RV12","G-CJIC",1618580035,"","","",0,448,"GCJIC",0,""
"44C069",50.46,4.46,64,775,108,"0000","T-EBCI72","PC12","OO-PCI",1618580020,"CRL","","",0,1472,"OOPCI",0,""
"38FCFB",51.09,4.13,8,750,92,"7000","F-EHWO1","RV9","F-PDAD",1618580036,"BRU","","",0,256,"FPDAD",0,""
"400D01",50.79,-1.86,229,750,126,"7010","T-MLAT1","DA42","G-CTCE",1618580006,"BOH","","",0,128,"GCTCE",0,"EXM"
"406988",50.81,0.12,23,750,57,"7000","T-EGKA94","EFOX","G-XFOX",1618580022,"","","",0,-512,"GXFOX",0,""
"345657",50.98,10.96,97,725,142,"4353","F-EDDE2","A332","EC-MTU",1618580023,"ERF","PVG","",0,0,"PLM933P",0,"PLM"
"",51.25,-0.84,61,725,124,"3040","F-EGLK2","CL35","",1618580037,"","","",0,-768,"CL35",0,""
"406EAA",53.42,-3.11,53,725,81,"5060","T-MLAT1","C42","G-CIWT",1618580036,"","","",0,256,"GCIWT",0,""
"43C8C3",52.97,-0.54,0,700,100,"0000","T-MLAT1","","",1618580034,"","","",0,0,"BKH82",0,""
"4068BF",52.21,-1.62,37,700,96,"7000","T-MLAT1","P28R","G-EGVA",1618579990,"","","",0,-64,"GEGVA",0,""
"400C37",51.51,-0.81,248,700,146,"4572","T-MLAT1","BE35","G-ATSR",1618580035,"","","",0,1472,"GATSR",0,""
"4027AA",51.60,-0.88,234,700,134,"7000","T-MLAT1","C152","G-WACE",1618579994,"HYC","","",0,-1088,"GWACE",0,""
"40444E",50.71,-1.67,282,700,0,"7000","T-EGHH25","BE76","G-BZNN",1618580034,"","","",0,0,"BLD08",0,"BLD"
"4077F3",51.62,0.07,203,700,133,"7000","T-MLAT1","C152","G-ISMC",1618580030,"","","",0,0,"GISMC",0,"STL"
"406BA7",53.39,-0.72,240,700,54,"7000","T-EGXJ24","TOBA","G-CIFC",1618580036,"","","",0,0,"GCIFC",0,""
"4028DE",51.34,-0.87,90,700,95,"0440","T-MLAT1","P28A","G-CLAC",1618580024,"","","",0,0,"GCLAC",0,""
"485C7D",53.14,4.73,285,700,197,"7000","T-EHKD113","TOBA","PH-MLV",1618579974,"GRQ","","",0,0,"PHMLV",0,""
"401A82",50.93,-0.49,223,675,75,"0000","T-FLRM1","PA25","G-BAUC",1618580030,"","","",0,576,"GBAUC",0,""
"43C8DF",52.68,-2.90,53,675,64,"7422","T-EGBB393","","",1618580034,"","","",0,-2112,"MARKHOR1",0,""
"3D349E",52.15,7.70,256,675,93,"7042","F-EDDG2","BREZ","D-ESEG",1618580037,"FMO","","",0,0,"DESEG",0,""
