ICAOaddr,Lat,Lon,Heading,Alt,Speed,Squawk,Tailnr,Type,Reg,unk0,Src,Dest,Flightnr,unk1,unk2,Callsign,unk3,Airline
"3E70E7",52.69,6.96,212,3075,84,"7000","T-MLAT1","","D-KHYL",1618580298,"","","",0,0,"DKHYL",0,""
"485107",52.02,5.22,95,3067,284,"7000","T-MLAT1","ARCP","PH-1542",1618580298,"","","",0,-192,"PH1542",0,""
"485EA5",51.48,4.57,303,3054,67,"7000","T-MLAT1","","",1618580298,"","","",0,64,"PH4U1",0,""
"4852F5",52.24,5.01,258,3050,240,"1000","F-EHKD2","E75L","PH-EXH",1618580287,"ZAG","AMS","KL1942",0,-1088,"KLM1942",0,"KLM"
"44B16E",51.34,4.80,92,3039,85,"2000","T-MLAT1","DR40","OO-LKN",1618580296,"ANR","","",0,1664,"OOLKN",0,""
"3D0A9B",53.42,8.52,156,3034,83,"7745","T-MLAT1","C172","D-ECGP",1618580298,"","","",0,384,"DECGP",0,""
"3ED399",51.90,7.21,103,3025,36,"2557","T-MLAT1","DG80","D-KVCB",1618580295,"","","",0,0,"DKVCB",0,""
"43C8C3",52.85,-0.65,136,3024,246,"2632","T-MLAT1","","",1618580291,"","","",0,-192,"BKH82",0,""
"440CA9",49.00,2.64,84,3000,139,"1000","F-LFPC1","A320","OE-IZN",1618580300,"CDG","BIQ","U23705",0,3072,"EJU628M",0,"EZY"
"40619A",51.76,-3.71,78,3000,187,"3614","T-MLAT1","","",1618580289,"","","",0,-320,"GEGLA",0,""
"4CAAD7",53.44,-6.61,96,3000,203,"3602","T-EIDW265","AT76","EI-FAS",1618580297,"KIR","DUB","EI3205",0,-512,"STK5K",0,"EIN"
"4028DD",52.22,-2.37,137,3000,190,"1177","T-MLAT1","C152","G-BNKS",1618580294,"","","",0,0,"GBNKS",0,""
"A0A728",51.19,-1.28,134,3000,166,"0431","T-MLAT1","SR22","N141HT",1618580296,"GLO","","",0,0,"N141HT",0,""
"406887",51.37,-2.19,50,2988,62,"0000","T-FLRM1","DUOD","G-SAXL",1618580293,"","","",0,-640,"GSAXL",0,""
"3D35C4",53.48,9.31,233,2975,166,"7000","F-EDHN2","SR22","D-ESPO",1618580300,"","","",0,128,"DESPO",0,""
"3D3EC3",50.83,6.46,169,2975,50,"7000","T-MLAT1","C150","D-EWAD",1618580290,"AAH","","",0,-1088,"DEWAD",0,""
"48464F",52.13,5.26,219,2950,30,"0000","T-MLAT1","","",1618580290,"","","",0,704,"",0,""
"3D0F95",49.68,9.03,150,2925,59,"4450","T-EDDF147","C150","D-EEDP",1618580288,"QEF","","",0,0,"DEEDP",0,""
"404937",53.14,7.02,228,2900,63,"7000","T-EDWF1","P28A","G-VAAC",1618580294,"","","",0,0,"GVAAC",0,""
"40103A",51.83,0.87,130,2900,37,"4575","T-MLAT1","P28A","G-BBBN",1618580296,"SEN","","",0,0,"GBBBN",0,""
"3FF372",51.96,9.15,294,2900,68,"7000","T-EDLI94","PNR2","D-MBCK",1618580299,"","","",0,0,"",0,""
"407936",50.96,-3.14,250,2900,123,"0432","F-EGFF2","DA42","G-LHXA",1618580300,"BOH","","",0,128,"GLHXA",0,""
"485EB0",52.35,6.27,257,2875,125,"7000","T-MLAT1","","",1618580222,"","","",0,-128,"PH1638",0,""
"4015F1",52.61,-3.08,213,2875,87,"7000","T-EGNR79","P28A","G-ASSW",1618580299,"","","",0,64,"GASSW",0,""
"406F99",50.59,-4.66,104,2850,50,"7000","F-EGHD3","AS29","G-CLRF",1618580300,"QLA","","",0,0,"GCLRF",0,""
"3FF1C3",52.27,7.99,324,2850,86,"7742","F-EDLW1","","",1618580298,"","","",0,0,"DMEDP",0,""
"406F79",51.46,-0.74,89,2825,164,"6330","F-EGKK1","B789","G-ZBKM",1618580296,"MEX","LHR","BA242",0,-960,"BAW242",0,"BAW"
"3C6586",49.98,8.34,71,2825,171,"1000","T-EDFE12","A319","D-AILF",1618580299,"MSQ","FRA","LH1487",0,-704,"DLH1487",0,"DLH"
"3E625A",52.11,10.20,30,2800,149,"7743","T-EDDF213","","D-KCLE",1618580298,"","","",0,0,"DKCLE",0,""
"403721",50.78,-0.59,258,2800,92,"3763","T-MLAT1","RF6","G-BUUA",1618580230,"ESH","","",0,-256,"GBUUA",0,""
"40447E",50.64,-3.45,278,2800,167,"0445","T-MLAT1","C182","G-GHOW",1618580293,"","","",0,0,"GGHOW",0,""
"407B4F",54.02,-1.20,7,2800,81,"7000","F-EGNM3","","",1618580298,"","","",0,0,"GCLZK",0,""
"3D2EF0",49.63,9.25,142,2755,113,"0000","T-FLRM1","DA40","D-EQAI",1618580286,"","","",0,-512,"DEQAI",0,""
"3D269F",48.83,12.56,93,2750,122,"7000","F-EDDM2","","D-EMWL",1618580290,"RBM","","",0,128,"DEMWL",0,""
"3D43BC",51.45,7.66,123,2750,115,"1346","T-EDDK88","P28R","D-EXXC",1618580297,"BRE","","",0,0,"RWL2735",0,"RWL"
"40413C",51.78,-0.92,175,2750,136,"7000","F-EGTR1","P28R","G-BYHJ",1618580300,"SEN","","",0,-576,"GBYHJ",0,""
"3FF582",53.10,8.07,358,2750,125,"7000","F-EDWI2","VL3","D-MVLC",1618580300,"","","",0,0,"DMTKV",0,""
"404CDC",53.82,-1.20,296,2725,88,"7004","F-EGNM3","E200","G-TWOO",1618580298,"","","",0,192,"GTWOO",0,""
"43C7E7",50.86,-2.46,120,2725,110,"4367","F-EGGD1","","",1618580298,"","","",0,-64,"WHE07",0,""
"3D18F9",54.18,9.57,230,2725,87,"7000","T-ETNS9","P28A","D-EHSB",1618580286,"QEX","","",0,0,"DEHSB",0,""
"AE5AD4",50.39,5.72,91,2725,108,"7000","F-EHBK1","","",1618580290,"","","",0,-128,"DUKE03",0,""
"39C5D9",48.78,-2.99,183,2724,59,"7040","T-MLAT1","DR40","F-HROZ",1618580298,"SBK","","",0,0,"FHROZ",0,""
"3D0515",52.80,12.52,270,2700,72,"7741","T-MLAT1","C152","D-EAEF",1618580291,"","","",0,0,"DEAEF",0,""
"401C99",51.42,-1.72,213,2700,80,"7000","T-EGHH25","DR40","G-BEUP",1618580296,"QUG","","",0,0,"GBEUP",0,""
"3D3868",52.15,8.57,267,2700,80,"7000","T-EDLI94","C182","D-ETPO",1618580238,"BFE","","",0,0,"DETPO",0,""
"4895EB",53.27,7.96,5,2700,107,"0021","F-EDWR1","P06T","SP-FPL",1618580300,"","","",0,-128,"SPFPL",0,""
"400C37",51.39,-1.01,235,2700,126,"4572","T-MLAT1","BE35","G-ATSR",1618580298,"","","",0,1600,"GATSR",0,""
"3E751A",51.35,5.04,5,2699,78,"7000","T-MLAT1","","",1618580282,"","","",0,576,"DKJNU",0,""
"40116C",51.00,-1.88,344,2675,91,"7000","T-MLAT1","C42","G-CDOK",1618580292,"","","",0,0,"GCDOK",0,""
"4063C9",51.61,-2.25,126,2670,51,"0000","T-FLRM1","DUOD","G-CLFX",1618580292,"","","",0,384,"GCLFX",0,""
"",50.75,7.31,325,2650,162,"2014","F-EDKA1","E550","",1618580293,"","","",0,0,"E550",0,""
"3D09B2",48.99,8.59,175,2650,92,"7000","T-ETIE90","C172","D-EBXQ",1618580297,"MHG","","",0,0,"DEBXQ",0,""
"000001",52.17,-0.05,158,2650,61,"7000","F-EGSC2","0000","00000000",1618580301,"","","",0,-256,"GLIDER",0,""
"484F05",51.06,3.18,54,2650,58,"7000","F-EBOS1","AS25","PH-1475",1618580300,"","","",0,0,"PH1475",0,""
"DD854B",52.07,11.94,213,2647,100,"0000","T-FLRM1","TRIN","D-KBBB",1618580296,"","","",0,192,"DKBBB",0,""
"3E0457",50.37,7.02,125,2634,70,"0000","T-FLRM1","R44","D-HSVN",1618580246,"","","",0,0,"DHSVN",0,""
"A8C6D3",53.52,9.76,46,2625,132,"1125","F-EDWI3","M20T","N665AG",1618580299,"AGE","","",0,-64,"N665AG",0,""
"3D3349",52.62,7.94,183,2625,74,"7742","F-EDDV5","CH7B","D-ERRD",1618580294,"WVN","","",0,0,"DERRD",0,""
"3FF755",52.34,8.42,140,2625,51,"7742","T-EDLI94","ULAC","D-MMTC",1618580300,"","","",0,0,"",0,""
"42449C",50.49,5.21,23,2625,172,"1000","T-ELLX14","B744","VQ-BWS",1618580299,"","","6T2876",0,-128,"LGT2876",0,"LGT"
"401FF5",51.53,-2.32,95,2624,58,"5077","T-FLRM1","RF5","G-BJXK",1618580296,"","","",0,0,"GBJXK",0,""
"403C10",52.48,1.04,262,2624,71,"7000","T-MLAT1","","",1618580298,"","","",0,0,"GMZBN",0,""
"4018D7",50.91,-3.07,172,2600,102,"7000","T-MLAT1","P28A","G-AYNJ",1618580295,"CVT","","",0,0,"GAYNJ",0,""
"3D0A34",54.20,9.06,164,2600,90,"7000","T-ETNS9","","D-ECCQ",1618580298,"","","",0,0,"DECCQ",0,""
"39242E",48.60,-2.81,46,2600,79,"7040","F-LFRT4","DR40","F-GJBO",1618580300,"SBK","","",0,-320,"FGJBO",0,""
"4075A0",50.77,-3.12,77,2600,100,"0436","T-MLAT1","DA40","G-CTSD",1618580293,"EXT","","",0,0,"GCTSD",0,""
"4402E0",52.09,-0.98,252,2600,128,"7000","T-MLAT1","DA40","OE-DGP",1618580296,"BLK","","",0,0,"OEDGP",0,""
"3D1A8E",49.69,8.22,327,2600,91,"7000","T-ETID150","DV20","D-EIHQ",1618580270,"","","",0,0,"",0,""
"",51.37,-3.30,299,2600,123,"3641","F-EGDX1","P28A","",1618580298,"","","",0,-640,"P28A",0,""
"44D1B5",51.12,4.14,65,2600,106,"5156","T-MLAT1","P28A","OO-TMU",1618580298,"ANR","","",0,0,"OOTMU",0,""
"401AFD",51.81,1.17,16,2600,94,"7000","T-MLAT1","C172","G-BBAO",1618580295,"","","",0,0,"GBBOA",0,""
"401E2D",52.54,-0.99,117,2599,72,"7000","T-MLAT1","C152","G-BHEN",1618580298,"","","",0,0,"GBHEN",0,""
"405666",52.18,-0.15,158,2599,117,"7000","T-MLAT1","C152","G-CEZM",1618580292,"","","",0,0,"GCEZM",0,""
"40724F",50.86,-2.96,164,2599,54,"7000","T-MLAT1","AS29","G-CLTO",1618580298,"EXT","","",0,0,"GLIDER51",0,""
"4858A1",52.52,6.17,168,2575,69,"7000","T-FLRM1","DISC","PH-1603",1618580294,"","","",0,448,"PH1603",0,""
"4049D6",51.36,-1.44,133,2575,78,"7000","T-MLAT1","SF25","G-CCHX",1618580292,"","","",0,-448,"GCCHX",0,""
"401947",54.08,-1.79,104,2550,102,"7000","T-EGNV69","D11","G-AZII",1618580284,"","","",0,-128,"GAZII",0,""
"3E7DF2",51.18,5.13,100,2550,20,"7000","T-MLAT1","","D-KMWW",1618580292,"","","",0,-320,"",0,""
"400DCD",50.43,-5.03,244,2550,120,"1747","F-EGHD3","P28A","G-CDEO",1618580299,"","","",0,-512,"GCDEO",0,""
"3F05F1",52.10,5.29,257,2550,64,"7000","T-EHKD113","","",1618580299,"","","D9562",0,0,"D9562",0,""
"DDAADF",51.36,7.88,358,2526,66,"0000","T-FLRM1","DIMO","D-KFZW",1618580214,"","","",0,-192,"DKFZW",0,""
"3D190D",52.50,12.66,322,2525,158,"7741","T-MLAT1","SR22","D-EHSV",1618580298,"","","",0,0,"DEHSV",0,""
"4040F4",53.78,-1.11,230,2525,162,"7000","T-MLAT1","EUPA","G-WUFF",1618580296,"","","",0,0,"GWUFF",0,""
"4018AF",52.85,0.06,358,2525,110,"1177","T-EGXJ24","AA1","G-AYHA",1618580298,"","","",0,0,"GAYHA",0,""
"3E5C0F",52.43,8.33,154,2500,79,"7000","T-EDDV189","DIMO","D-KABF",1618580297,"","","",0,0,"",0,""
"402734",52.85,-3.06,96,2500,100,"0000","T-MLAT1","G109","G-BMMP",1618580294,"","","",0,0,"GBMMP",0,""
"3D361F",50.86,12.14,63,2500,79,"7000","F-EDDC1","P28A","D-ESTB",1618580300,"","","",0,0,"DESTB",0,""
"40558A",50.88,-3.11,279,2500,82,"7000","T-MLAT1","C172","G-BREZ",1618580288,"","","",0,0,"GBREZ",0,""
"406C17",50.98,-3.78,225,2500,150,"7000","T-MLAT1","A109","G-IOOK",1618580258,"GLO","","",0,0,"",0,""
"DDB2C3",51.80,6.92,175,2500,105,"0000","T-FLRM1","A210","",1618580295,"","","",0,384,"DELTP",0,""
"4049AF",53.63,-3.08,208,2500,75,"3641","F-EGGP1","RV6","G-CCJI",1618580226,"","","",0,0,"GCCJI",0,""
"40137D",51.38,-2.23,60,2500,48,"7000","F-EGDY3","","",1618580301,"QLA","","",0,0,"GLIDERE6",0,""
"400A45",51.90,-1.41,280,2500,100,"4520","T-MLAT1","P28A","G-HRYZ",1618580298,"OXF","","",0,512,"GHRYZ",0,""
"3FF495",51.34,6.50,251,2480,89,"7000","T-FLRM1","GX","D-MPPW",1618580297,"","","",0,0,"DMPPW",0,""
"471F49",51.45,7.42,62,2475,161,"3543","F-EDLW1","A320","HA-LWB",1618580295,"IAS","DTM","W63655",0,-256,"WZZ1392",0,"WZZ"
"407615",50.76,-2.70,75,2475,114,"0423","T-MLAT1","","",1618580298,"","","",0,0,"GCTSK",0,""
"407553",51.24,-2.32,232,2475,75,"7000","F-EGGD1","ARCP","G-CLVL",1618580301,"QLA","","",0,0,"GCLVL",0,""
"4026A3",51.87,-2.98,77,2463,59,"0000","T-FLRM1","G109","G-IPSI",1618580297,"","","",0,448,"GIPSI",0,""
"4074BB",51.57,-3.28,200,2450,132,"3611","T-MLAT1","DA42","G-SUEM",1618580298,"CWL","","",0,-960,"AOS62",0,"AOS"
"3FEF75",49.55,8.39,192,2450,77,"7000","T-ETIE90","GOLF","D-MZBK",1618580295,"MHG","","",0,0,"DMZBK",0,""
"4079EF",52.15,-7.11,204,2425,83,"3601","F-EIWF2","C172","G-CLPK",1618580300,"ORK","","",0,768,"GCLPK",0,""
"44A3FB",50.94,3.47,343,2425,73,"0000","T-EBKT44","FK9","OO-H63",1618580226,"","","",0,0,"OOH63",0,""
"3D0EE0",52.77,9.59,180,2400,20,"7000","T-EDLI94","C172","D-EDWQ",1618580301,"","","",0,0,"DEDWQ",0,""
"4042EF",51.42,-1.55,250,2400,164,"3727","T-MLAT1","C182","G-GCYC",1618580295,"","","",0,0,"GGCYC",0,""
"3FF4BB",53.07,8.43,141,2399,95,"7000","T-MLAT1","","D-MVHR",1618580298,"","","",0,-320,"DMVHR",0,""
"401759",53.68,-1.28,225,2375,118,"7000","F-EGNM7","P28R","G-AVYT",1618580301,"","","",0,-512,"GAVYT",0,""
"4B34E8",49.08,8.15,64,2350,43,"7000","T-ETIE122","CH7B","HB-UAY",1618580292,"","","",0,0,"HBUAY",0,""
"403EDA",53.23,-1.46,249,2313,120,"6170","T-MLAT1","RV6","G-RVAW",1618580296,"","","",0,192,"GRVAW",0,""
"3D3368",49.21,9.65,102,2300,85,"7000","F-EDQG1","","",1618580294,"MHG","","",0,64,"DERSI",0,""
"406304",53.50,-1.26,143,2300,430,"6170","T-MLAT1","CRUZ","G-CGLT",1618580298,"","","",0,0,"GCGLT",0,""
"484810",51.28,5.97,221,2300,168,"7000","T-MLAT1","C150","PH-RIN",1618580293,"QEK","","",0,0,"PHRIN",0,""
"3D0950",51.73,8.42,318,2275,100,"0000","T-MLAT1","C172","D-EBTW",1618580297,"PAD","","",0,0,"DEBTW",0,""
"40262E",52.58,-2.20,208,2275,103,"7000","F-EGBJ2","P28A","G-BMFP",1618580300,"","","",0,704,"ABLE04",0,""
"",52.81,-2.31,279,2250,87,"7000","T-EGCC170","L8","",1618580288,"","","",0,-128,"L8",0,""
"3DA350",51.66,6.85,185,2250,111,"7742","T-MLAT1","PA44","D-GICE",1618580280,"","","",0,0,"RWL1640",0,"RWL"
"405D62",52.54,0.02,31,2250,59,"7000","F-EGSC2","C42","G-JENK",1618580292,"","","",0,0,"GJENK",0,""
"4048C5",51.59,-1.53,221,2225,80,"7000","T-MLAT1","SKRA","G-OSKR",1618580294,"","","",0,0,"GOSKR",0,""
"4863CB",52.72,6.61,73,2225,84,"7000","T-MLAT1","","",1618580298,"","","",0,-128,"PH1655",0,""
"448CAA",50.73,4.42,39,2225,179,"6756","T-EBBR219","C525","OO-CEJ",1618580297,"TLN","","",0,-704,"OOCEJ",0,"BNJ"
"402B1E",53.62,-2.72,101,2200,188,"3660","T-MLAT1","C152","G-BONW",1618580298,"","","",0,0,"GBONW",0,""
"406A27",50.79,-1.45,24,2200,180,"1206","T-MLAT1","AT43","G-ISLH",1618580298,"JER","SOU","",0,-1408,"BCI101P",0,"BCI"
"3E7683",48.66,9.24,135,2200,96,"7000","T-MLAT1","DIMO","D-KKBR",1618580290,"","","",0,0,"DKKBR",0,""
"4013A5",52.04,-2.13,213,2200,154,"7000","T-MLAT1","C152","G-BFEK",1618580296,"GLO","","",0,0,"GBFEK",0,""
"40761F",50.80,-2.74,85,2191,108,"1177","T-MLAT1","DA40","G-CTSO",1618580222,"EXT","","",0,0,"GCTSO",0,"EAD"
"402BA2",53.09,-1.49,23,2175,90,"4551","F-EGCN2","C152","G-BOTG",1618580294,"EMA","","",0,128,"GBOTG",0,""
"3FEDA9",49.69,9.22,167,2175,48,"7000","F-ETID1","C42","D-MILT",1618580299,"","","",0,0,"DMILT",0,""
"403C2E",53.47,-0.25,161,2171,180,"4262","T-MLAT1","","",1618580296,"HUY","","",0,1024,"GBWSH",0,""
"DD0C12",51.29,11.07,164,2168,133,"0000","T-FLRM1","R44","D-HDSQ",1618580295,"","","",0,64,"DHDSQ",0,""
"3D14C7",52.18,12.70,332,2153,72,"7741","T-MLAT1","C152","D-EGCT",1618580290,"","","",0,320,"DEGCT",0,""
"485A1E",49.28,3.51,29,2150,146,"3740","F-LFPG1","DA62","PH-VCC",1618580299,"AGF","","",0,0,"PHVCC",0,""
"3FF202",49.36,8.45,283,2150,58,"7000","T-ETIE122","ECHO","D-MUSI",1618580299,"","","",0,0,"DMUSI",0,""
"AA0D9B",48.84,6.24,24,2150,113,"6270","F-LFSN1","BE24","N747LX",1618580301,"ENC","","",0,576,"N747LX",0,""
"3FF567",51.19,7.22,247,2150,16,"7000","T-EDDK88","","",1618580299,"","","",0,0,"DMLSP",0,""
"3D2108",50.76,7.98,131,2150,77,"0000","T-EDDK88","TOBA","D-EKTK",1618580298,"","","",0,0,"DEKTK",0,""
"3D05AD",49.58,9.43,231,2142,78,"0000","T-FLRM1","C150","D-EAKB",1618580297,"","","",0,-192,"DEAKB",0,""
"407156",52.16,-7.87,243,2125,84,"2606","T-MLAT1","C172","G-THYB",1618580302,"","","",0,-896,"N",0,""
"44A888",51.15,3.91,28,2125,43,"2000","T-EBBR297","C172","OO-JDH",1618580298,"ANR","","",0,0,"EPC13GV",0,""
"3FEED5",52.72,10.10,328,2125,15,"0000","T-EDDF213","PIAT","D-MIEN",1618580297,"","","",0,0,"DMIEN",0,""
"3FF3D9",51.05,7.06,80,2125,81,"7000","F-EDDL2","WT9","D-MHIO",1618580301,"","","",0,0,"DMHOI",0,""
"484E7E",52.18,6.22,71,2125,104,"7000","T-MLAT1","C172","PH-TGV",1618580302,"","","",0,640,"PHTGV",0,""
"4029DB",51.90,-0.56,356,2122,52,"0000","T-FLRM1","DR40","G-LGCC",1618580297,"","","",0,1152,"GLGCC",0,""
"40435B",51.87,1.02,279,2100,138,"7000","T-MLAT1","HR20","G-ECAF",1618580286,"","","",0,0,"GECAF",0,""
"402DA5",53.78,-1.16,254,2100,101,"7000","T-MLAT1","P28A","G-SACT",1618580294,"","","",0,-1280,"GSACT",0,"ADV"
"3E6F19",50.94,5.52,128,2100,570,"7000","T-MLAT1","","",1618580218,"","","",0,-256,"DKHGR",0,""
"407620",52.31,-0.18,49,2100,100,"7000","T-EGXJ24","DA40","G-CTSP",1618580296,"","","",0,0,"GCTSP",0,"EAD"
"3D2800",51.67,7.16,159,2075,104,"7000","T-MLAT1","A210","D-ENKA",1618580293,"","","",0,640,"DENKA",0,""
"DF1078",50.88,6.54,63,2030,103,"0000","T-FLRM1","TRIN","D-EFMD",1618580295,"","","",0,-64,"DEFMD",0,""
"3DD382",50.98,11.68,258,2025,115,"7744","F-EDDE2","R44","D-HAIS",1618580300,"","","",0,-128,"DHAIS",0,""
"3D41B5",48.80,4.51,74,2025,85,"5401","F-LFQB1","","D-EXDD",1618580230,"","","",0,0,"DEXDD",0,""
"40428B",53.56,-0.93,243,2000,90,"6161","F-EGNM7","C172","G-BZBF",1618580298,"","","",0,-128,"GBZBF",0,""
"40319D",51.87,0.86,46,2000,91,"7000","T-MLAT1","P28A","G-BSJX",1618580295,"","","",0,-320,"GBSJX",0,""
"400C8B",53.38,-2.12,184,2000,111,"7363","T-MLAT1","P68","G-HUBB",1618580287,"LPL","","",0,0,"RVR7BB",0,"RVR"
"3951EB",51.40,4.74,274,2000,119,"2000","T-MLAT1","DA40","F-GUPL",1618580295,"","","",0,0,"FGUPL",0,""
"3D2C85",51.77,6.78,170,2000,77,"7000","T-MLAT1","P28A","D-EPCN",1618580258,"MGL","","",0,-128,"DEPCN",0,""
"3DA742",51.49,6.72,220,2000,140,"7000","T-MLAT1","PA44","D-GJPA",1618580297,"MGL","","",0,0,"RWL944",0,"RWL"
"3D1BB9",51.52,6.71,154,2000,104,"7742","T-MLAT1","C152","D-EITD",1618580283,"ESS","","",0,0,"DEITD",0,""
"400E73",52.24,-1.34,58,2000,61,"0420","T-MLAT1","C172","G-BOMS",1618580286,"CVT","","",0,0,"",0,""
"3D12EF",52.38,12.95,329,1999,90,"7000","T-MLAT1","","D-EFKP",1618580295,"","","",0,0,"DEFKP",0,""
"400A5D",52.93,-1.96,146,1999,97,"7000","T-MLAT1","C172","G-TALP",1618580298,"","","",0,0,"GTALP",0,""
"4062DE",51.52,-2.03,254,1999,100,"7000","T-MLAT1","P28A","G-ELUE",1618580296,"","","",0,0,"GELUE",0,""
"3D3CDE",51.64,6.95,345,1999,124,"7000","T-MLAT1","TB20","D-EVHM",1618580298,"ESS","","",0,0,"DEVHM",0,"VHM"
"484672",51.78,5.97,98,1999,43,"7000","T-MLAT1","G109","PH-745",1618580289,"","","",0,0,"PH745",0,""
"401ED9",54.01,-0.46,229,1975,90,"4271","F-EGNM3","C152","G-BIDH",1618580301,"","","",0,-128,"GBIDH",0,""
"40746F",53.51,-0.56,183,1959,132,"0033","T-MLAT1","C208","G-CKSE",1618580222,"","","",0,-4096,"GCKSE",0,""
"43C8F0",53.73,-2.18,228,1950,104,"7000","F-EGNO2","","",1618580299,"","","",0,0,"SYS105",0,""
"405108",53.40,-1.01,192,1941,150,"6164","T-MLAT1","RV10","G-RRVX",1618580296,"","","",0,-576,"GRRVX",0,""
"402939",51.57,-1.58,84,1925,55,"3707","F-EGVN1","P28A","G-BNRG",1618580298,"BZZ","","",0,-832,"GBNRG",0,""
"484735",51.62,4.67,20,1925,59,"7000","T-EHGR24","C152","PH-ACH",1618580300,"","","",0,0,"PHACH",0,""
"43C8E2",52.11,-2.86,68,1925,114,"1177","F-EGBJ2","","",1618580287,"","","",0,128,"SYS75",0,""
"DD0573",52.75,-3.03,248,1919,106,"0000","T-FLRM1","R44","ZM506",1618580289,"","","",0,-192,"ZM506",0,""
"4031E5",51.07,0.34,220,1900,108,"1733","T-MLAT1","P28A","G-OZAM",1618580298,"SEN","","",0,-640,"GFTAB",0,""
"407368",51.30,-0.86,312,1900,158,"0460","T-MLAT1","DA62","G-GNSS",1618580296,"ESH","","VOR7",0,0,"VOR07",0,"VOR"
"40101D",52.54,-0.81,292,1900,123,"7000","T-EGXJ24","C182","G-POPW",1618580298,"","","",0,0,"GPOPW",0,""
"3D22C5",52.27,13.09,269,1900,101,"7000","T-MLAT1","C172","D-ELKN",1618580286,"","","",0,0,"DELKN",0,""
"40756E",52.50,-1.79,350,1900,187,"1410","F-EGBB2","A320","G-EZGX",1618580297,"BHX","BFS","U2198",0,1216,"EZY624L",0,"EZY"
"A44DFE",53.75,-2.85,349,1900,148,"3645","T-MLAT1","TB21","N377C",1618580296,"","","",0,0,"N377C",0,""
"40277B",52.01,-1.62,43,1900,60,"7000","F-EGTK3","C152","G-OWOW",1618580301,"","","",0,0,"GOWOW",0,""
"402BEB",51.65,-2.69,182,1900,157,"5077","T-MLAT1","P28A","G-OJWS",1618580298,"BRS","","",0,-128,"GOJWS",0,""
"40165C",52.18,1.08,93,1900,97,"4507","T-EGSC41","C182","G-ATLA",1618580296,"","","",0,0,"GATLA",0,""
"48481F",52.75,6.46,224,1900,153,"7000","T-MLAT1","","",1618580292,"","","",0,-320,"PHWMA",0,""
"A6C917",52.78,6.02,233,1900,69,"7000","T-EHKD113","PA16","N5360H",1618580293,"","","",0,0,"N5360H",0,""
"3D0D36",51.43,6.72,266,1900,82,"7003","T-MLAT1","C152","D-EDGG",1618580302,"ESS","","",0,-256,"DEDGG",0,""
"403523",52.19,-0.30,307,1900,67,"7000","F-EGGW2","FOX","G-BVAH",1618580299,"","","",0,0,"GBVAH",0,""
"3D325C",52.67,10.04,234,1900,76,"7000","T-EDDF213","","D-ERIA",1618580297,"","","",0,0,"DERIA",0,""
"3FEBA7",54.20,9.76,272,1900,77,"7000","F-EDDH3","C42","D-MRAD",1618580301,"QEX","","",0,0,"DMRAD",0,""
"3FEF25",51.15,6.24,167,1900,99,"7000","F-EDLN2","WT9","D-MPWN",1618580300,"","","",0,0,"DMPWN",0,""
"401F2F",51.37,-2.33,155,1899,120,"5077","T-MLAT1","AA5","G-BIPV",1618580298,"","","",0,0,"GBIPV",0,""
"3FF92A",51.96,7.52,73,1875,62,"7000","F-EDLW2","","",1618580300,"","","",0,0,"DMMBP",0,""
"405836",52.22,-0.69,176,1875,128,"0013","T-EGXW49","PA32","G-KNCG",1618580296,"","","",0,0,"",0,""
"407652",51.00,-2.07,136,1875,78,"7377","T-EGHH25","DA40","G-CTSX",1618580295,"BOH","","",0,0,"GCTSX",0,""
"A3E411",50.68,-3.72,166,1850,123,"7000","F-EGTE3","BE33","N35SN",1618580270,"BOH","","",0,-64,"N35SN",0,""
"3DDC76",51.29,11.07,165,1850,130,"0020","F-EDDE1","EC45","D-HDSW",1618580301,"HAM","","",0,320,"CHR81",0,""
"4075D0",51.70,-0.42,272,1850,160,"5024","F-EGTR2","S22T","G-WOWS",1618580301,"SEN","","",0,0,"GWOWS",0,""
"3FEDAF",52.56,13.92,262,1850,48,"7000","F-EDCD2","GX","D-MPGB",1618580296,"","","",0,0,"DMAXU",0,""
"407A12",51.71,-0.37,276,1850,164,"5023","F-EGTR2","P32R","G-VONI",1618580301,"SEN","","",0,-192,"GVONI",0,""
"402020",51.86,-2.19,71,1850,89,"7000","T-MLAT1","DR40","G-BKDJ",1618580292,"GLO","","",0,256,"GBKDJ",0,""
"484BCE",51.54,5.05,280,1840,110,"7000","T-MLAT1","DR40","PH-NCD",1618580297,"","","",0,-1024,"PHNCD",0,""
"3D1BA1",54.18,8.75,330,1825,101,"7000","T-ETNS9","","",1618580298,"QEX","","",0,0,"DEISF",0,""
"405D9A",50.80,-0.49,170,1800,136,"6347","T-MLAT1","SR20","G-DOLI",1618580294,"CWL","","",0,-320,"GDOLI",0,""
"3D2A9D",53.65,10.17,338,1800,70,"4672","T-MLAT1","","D-EOJT",1618580294,"ERF","","",0,0,"DEOJT",0,""
"3D403D",52.05,8.02,32,1800,63,"7000","T-EDLI94","","D-EWOR",1618580300,"","","",0,0,"DEWOR",0,""
"3D1244",53.21,8.19,298,1800,102,"7000","F-EDWI3","P28A","D-EFEA",1618580299,"","","",0,576,"DEFEA",0,""
"4046B6",52.84,-2.81,87,1800,278,"7000","T-MLAT1","P28A","G-UANT",1618580296,"BLK","","",0,0,"GUANT",0,""
